scheme_code,scheme_name,anomaly_category,performance_anomaly_score,risk_anomaly_score,volatility,return_1y,max_drawdown,sharpe_ratio,latest_nav,latest_date
106978,Franklin Asian Equity Fund - IDCW,Performance Issue,-0.555277516876324,-0.43515844038523926,17.839971415766055,0.775992017154627,-43.90824902307157,-0.0560783183822549,9.4933,2008-01-17
106166,CANARA ROBECO EQUITY HYBRID FUND - REGULAR PLAN - GROWTH OPTION,Performance Issue,-0.5701428723049449,-0.4188004167716484,14.318758284223836,31.362063541994335,-49.51386388188693,0.5147705611086019,41.76,2007-07-23
120186,ICICI Prudential US Bluechip Equity Fund - Direct Plan -  Growth,Performance Issue,-0.5685575825116962,-0.41233591423072924,17.66923110592166,-33.63581367211131,-24.646693046919168,0.7310843889697015,10.97,2013-01-03
120394,Invesco India PSU Equity Fund - Direct Plan - IDCW (Payout / Reinvestment),Performance Issue,-0.5292638185358904,-0.44391249842525454,20.299601344209304,-16.696269982238,-38.50027979854505,0.4813323180796074,9.38,2013-01-02
120185,ICICI Prudential US Bluechip Equity Fund - Direct Plan -  IDCW,Performance Issue,-0.5486669693276399,-0.41308716324294315,17.66981162216783,-33.29341317365269,-24.646693046919168,0.72313390226421,11.14,2013-01-04
106979,Franklin Asian Equity Fund - Growth Plan,Performance Issue,-0.5457808252066562,-0.4055478965131572,16.976215593850714,0.775992017154627,-42.78270861399477,0.1978141047714355,9.4933,2008-01-17
120395,Invesco India PSU Equity Fund - Direct Plan - Growth,Performance Issue,-0.5279705318755259,-0.4197157815338486,19.72491211820494,-16.799999999999997,-33.422103861517975,0.6502668914192782,10.4,2013-01-02
120365,ICICI Prudential Equity Arbitrage Fund - Direct Plan - IDCW,Risk Issue,-0.39789171224935416,-0.7517747165820645,2.351454857690772,-6.7970317889970415,-4.08975530510712,-1.528137051052757,13.05,2013-01-08
120364,ICICI Prudential Equity Arbitrage Fund - Direct Plan - Growth,Risk Issue,-0.425182176132738,-0.6782061057948316,1.024730419059427,-13.415616072708827,-0.6001190741437465,1.1810457135246313,15.7,2013-01-08
150539,ICICI Prudential PSU Equity Fund - Direct Plan - Growth,Risk Issue,-0.5127788188626765,-0.5596307272065193,17.324851214422626,-50.22354694485842,-23.03442413939652,1.2288710970366188,10.02,2022-09-13
102947,HDFC Hybrid Equity Fund - IDCW Plan,Risk Issue,-0.4781045781289199,-0.5897060302935696,20.54883226441982,-9.54180444024563,-66.42397087650518,-0.1979602670795026,15.32,2006-04-03
150538,ICICI Prudential PSU Equity Fund - Growth,Risk Issue,-0.5071913544255087,-0.5247571718973383,17.31320299185594,-49.110320284697515,-23.645104895104897,1.1284634489929284,10.01,2022-09-13
149602,Sundaram Aggressive Hybrid Fund(Formerly Known as Principal Hybrid Equity Fund)-Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option,Risk Issue,-0.5117138456373217,-0.5046686126561686,10.56426134752662,11.510382652925776,-22.4242870362581,-0.7563617084386155,42.0044,2022-01-03
141934,Edelweiss Equity Savings Fund - Regular Plan - Monthly - IDCW Option,Risk Issue,-0.43793083694110335,-0.5494634377279405,5.395462946688456,4.9428315809345715,-16.296318999601564,-0.8876736878235836,12.7855,2017-11-14
102948,HDFC Hybrid Equity Fund - Growth Plan,Risk Issue,-0.4539789718089874,-0.5255236158246351,18.50923249328222,-20.547692591397343,-62.02762290004009,0.310927494992645,17.234,2006-04-03
151060,HSBC Equity Savings Fund - Direct Growth,Risk Issue,-0.39610249085600296,-0.5242795499641314,6.773699738564,-23.290843795304298,-11.533833755032076,1.062596447234625,25.5038,2022-11-28
141933,Edelweiss Equity Savings Fund - Direct Plan - Monthly - IDCW Option,Risk Issue,-0.4030414819774551,-0.4964196049829346,5.339389735797678,2.4172496194704904,-14.072160678379667,-0.6133778830602892,12.9862,2017-11-08
140350,Edelweiss Equity Savings Fund - Direct Plan - Bonus Option,Risk Issue,-0.3874608972918269,-0.49621600866575905,4.7991587505096795,-15.319847804762048,-9.498368438605546,0.9680537424373568,11.3949,2016-11-28
140352,Edelweiss Equity Savings Fund - Regular Plan - Bonus Option,Risk Issue,-0.3789535522613224,-0.49788384639408556,4.9167449983140745,-14.421635859939132,-9.585397299314646,0.8198642956842541,11.3061,2016-11-28
147494,Baroda BNP Paribas Equity Savings Fund - Regular Plan - Growth,Risk Issue,-0.3664948114389428,-0.5022668934741648,5.418873156248925,-13.917525773195884,-8.484270734032417,0.371991661475623,10.02,2019-07-30
